FECHA,PM25,PM10,O3,CO
2024-01-27,6.0,24.0,19.0,0.12
2024-01-28,6.0,19.0,16.0,0.12
2024-01-29,5.0,17.0,15.0,0.14
2024-01-30,6.0,22.0,15.0,0.15
2024-01-31,5.0,17.0,15.0,0.16
2024-02-01,3.0,14.0,17.0,0.12
2024-02-02,7.0,18.0,16.0,0.17
2024-02-03,5.0,11.0,16.0,0.14
2024-02-04,3.0,11.0,18.0,0.12
2024-02-05,3.0,14.0,24.0,0.12
2024-02-06,6.0,12.0,19.0,0.17
2024-02-07,6.0,11.0,18.0,0.17
2024-02-08,7.0,12.0,14.0,0.19
2024-02-09,5.0,16.0,14.0,0.15
2024-02-10,6.0,16.0,12.0,0.16
2024-02-11,8.0,14.0,14.0,0.21
2024-02-12,8.0,15.0,14.0,0.19
2024-02-13,7.0,17.0,13.0,0.18
2024-02-14,8.0,27.0,17.0,0.22
2024-02-15,7.0,31.0,17.0,0.19
2024-02-16,9.0,29.0,17.0,0.18
2024-02-17,6.0,17.0,19.0,0.15
2024-02-18,5.0,12.0,17.0,0.15
2024-02-19,7.0,16.0,13.0,0.17
2024-02-20,6.0,17.0,11.0,0.21
2024-02-21,6.0,14.0,14.0,0.23
2024-02-22,10.0,14.0,17.0,0.28
2024-02-23,16.0,24.0,16.0,0.39
2024-02-24,15.0,31.0,11.0,0.36
2024-02-25,7.0,18.0,12.0,0.2
2024-02-26,5.0,13.0,12.0,0.19
2024-02-27,8.0,14.0,12.0,0.27
2024-02-28,8.0,16.0,15.0,0.28
2024-02-29,11.0,20.0,15.0,0.34
2024-03-01,8.0,15.0,17.0,0.16
2024-03-02,13.0,17.0,17.0,0.2
2024-03-03,12.0,18.0,16.0,0.23
2024-03-04,31.0,58.0,9.0,0.57
2024-03-05,24.0,49.0,11.0,0.41
2024-03-06,11.0,16.0,17.0,0.16
2024-03-07,20.0,32.0,14.0,0.31
2024-03-08,20.0,22.0,16.0,0.27
2024-03-09,14.0,16.0,18.0,0.17
2024-03-10,10.0,14.0,20.0,0.1
2024-03-11,26.0,29.0,11.0,0.36
2024-03-12,11.0,14.0,18.0,0.13
2024-03-13,21.0,23.0,15.0,0.17
2024-03-14,12.0,15.0,19.0,0.0
2024-03-15,16.0,18.0,13.0,0.0
2024-03-16,11.0,14.0,12.0,0.17
2024-03-17,0.0,11.0,12.0,0.19
2024-03-18,0.0,20.0,10.0,0.25
2024-03-19,0.0,24.0,8.0,0.35
2024-03-20,0.0,0.0,11.0,0.26
2024-03-21,25.0,0.0,9.0,0.43
2024-03-22,57.0,0.0,2.0,0.95
2024-03-23,46.0,0.0,5.0,0.85
2024-03-24,24.0,29.0,9.0,0.44
2024-03-25,23.0,28.0,4.0,0.4
2024-03-26,9.0,16.0,10.0,0.2
2024-03-27,16.0,23.0,10.0,0.26
2024-03-28,24.0,30.0,8.0,0.44
2024-03-29,12.0,16.0,14.0,0.19
2024-03-30,19.0,24.0,13.0,0.31
2024-03-31,21.0,26.0,11.0,0.39
2024-04-01,17.0,23.0,11.0,0.3
2024-04-02,32.0,35.0,8.0,0.48
2024-04-03,18.0,22.0,13.0,0.28
2024-04-04,10.0,16.0,15.0,0.18
2024-04-05,10.0,17.0,13.0,0.19
2024-04-06,9.0,14.0,15.0,0.17
2024-04-07,14.0,18.0,14.0,0.24
2024-04-08,25.0,30.0,13.0,0.38
2024-04-09,35.0,42.0,11.0,0.5
2024-04-10,98.0,121.0,5.0,1.56
2024-04-11,175.0,202.0,5.0,2.88
2024-04-12,121.0,152.0,4.0,1.96
2024-04-13,149.0,184.0,4.0,2.39
2024-04-14,77.0,91.0,5.0,1.24
2024-04-15,39.0,56.0,8.0,0.63
2024-04-16,14.0,25.0,13.0,0.27
2024-04-17,20.0,29.0,10.0,0.34
2024-04-18,38.0,41.0,7.0,0.64
2024-04-19,16.0,19.0,14.0,0.25
2024-04-20,28.0,31.0,12.0,0.41
2024-04-21,100.0,108.0,8.0,1.4
2024-04-22,104.0,112.0,5.0,1.66
2024-04-23,71.0,78.0,9.0,1.17
2024-04-24,70.0,73.0,4.0,1.11
2024-04-25,39.0,41.0,11.0,0.54
2024-04-26,26.0,29.0,13.0,0.38
2024-04-27,18.0,21.0,14.0,0.29
2024-04-28,25.0,28.0,14.0,0.42
2024-04-29,32.0,35.0,10.0,0.54
2024-04-30,32.0,37.0,10.0,0.48
2024-05-01,63.0,65.0,9.0,1.0
2024-05-02,53.0,60.0,9.0,0.91
2024-05-03,48.0,51.0,8.0,0.76
2024-05-04,36.0,40.0,11.0,0.56
2024-05-05,31.0,34.0,12.0,0.5
2024-05-06,82.0,83.0,3.0,1.16
2024-05-07,85.0,87.0,6.0,1.31
2024-05-08,50.0,55.0,8.0,0.87
2024-05-09,74.0,75.0,3.0,1.16
2024-05-10,77.0,81.0,5.0,1.18
2024-05-11,76.0,82.0,6.0,1.12
2024-05-12,125.0,131.0,3.0,2.02
2024-05-13,116.0,131.0,6.0,1.7
2024-05-14,284.0,298.0,3.0,4.14
2024-05-15,371.0,395.0,3.0,5.57
2024-05-16,188.0,196.0,4.0,2.99
2024-05-17,194.0,201.0,2.0,3.1
2024-05-18,227.0,237.0,3.0,3.62
2024-05-19,94.0,100.0,6.0,1.56
2024-05-20,91.0,100.0,6.0,1.44
2024-05-21,62.0,71.0,9.0,1.06
2024-05-22,52.0,64.0,11.0,0.89
2024-05-23,137.0,152.0,8.0,1.7
2024-05-24,249.0,275.0,3.0,3.54
2024-05-25,303.0,316.0,4.0,4.54
2024-05-26,279.0,291.0,4.0,4.17
2024-05-27,137.0,151.0,5.0,2.37
2024-05-28,146.0,147.0,4.0,2.4
2024-05-29,50.0,52.0,13.0,0.84
2024-05-30,144.0,155.0,7.0,1.98
2024-05-31,116.0,126.0,3.0,1.76
2024-06-01,108.0,112.0,0.0,0.0
2024-06-02,100.0,102.0,0.0,0.0
2024-06-03,119.0,130.0,0.0,0.0
2024-06-04,145.0,151.0,0.0,0.0
2024-06-05,113.0,120.0,0.0,0.0
2024-06-06,120.0,122.0,0.0,0.0
2024-06-07,110.0,112.0,0.0,0.0
2024-06-08,134.0,135.0,0.0,0.0
2024-06-09,103.0,104.0,0.0,0.0
2024-06-10,93.0,95.0,0.0,0.0
2024-06-11,110.0,114.0,0.0,0.0
2024-06-12,110.0,119.0,0.0,0.0
2024-06-13,69.0,71.0,0.0,0.0
2024-06-14,24.0,45.0,0.0,0.0
2024-06-15,31.0,38.0,0.0,0.0
2024-06-16,77.0,82.0,0.0,0.0
2024-06-17,76.0,78.0,0.0,0.0
2024-06-18,73.0,75.0,0.0,0.0
2024-06-19,67.0,68.0,0.0,0.0
2024-06-20,36.0,38.0,0.0,0.0
2024-06-21,156.0,157.0,0.0,0.0
2024-06-22,108.0,112.0,0.0,0.0
2024-06-23,186.0,187.0,0.0,0.0
2024-06-24,229.0,234.0,0.0,0.0
2024-06-25,43.0,46.0,0.0,0.0
2024-06-26,69.0,70.0,0.0,0.0
2024-06-27,93.0,96.0,0.0,0.0
2024-06-28,73.0,83.0,0.0,0.0
2024-06-29,71.0,75.0,0.0,0.0
2024-06-30,39.0,42.0,0.0,0.0
2024-07-01,67.0,79.0,0.0,0.0
2024-07-02,57.0,69.0,0.0,0.0
2024-07-03,32.0,35.0,0.0,0.0
2024-07-04,59.0,69.0,0.0,0.0
2024-07-05,62.0,67.0,0.0,0.0
2024-07-06,77.0,80.0,0.0,0.0
2024-07-07,76.0,78.0,0.0,0.0
2024-07-08,151.0,161.0,0.0,0.0
2024-07-09,156.0,165.0,0.0,0.0
2024-07-10,68.0,73.0,0.0,0.0
2024-07-11,49.0,60.0,0.0,0.0
2024-07-12,67.0,66.0,0.0,0.0
2024-07-13,142.0,148.0,0.0,0.0
2024-07-14,185.0,189.0,0.0,0.0
2024-07-15,47.0,49.0,0.0,0.0
2024-07-16,72.0,78.0,0.0,0.0
2024-07-17,148.0,151.0,0.0,0.0
2024-07-18,98.0,116.0,0.0,0.0
2024-07-19,48.0,56.0,0.0,0.0
2024-07-20,38.0,47.0,0.0,0.0
2024-07-21,13.0,24.0,0.0,0.0
2024-07-22,23.0,35.0,0.0,0.0
2024-07-23,50.0,63.0,0.0,0.0
2024-07-24,39.0,43.0,0.0,0.0
2024-07-25,22.0,30.0,0.0,0.0
2024-07-26,30.0,34.0,0.0,0.0
2024-07-27,43.0,48.0,0.0,0.0
2024-07-28,41.0,49.0,0.0,0.0
2024-07-29,38.0,51.0,0.0,0.0
2024-07-30,108.0,119.0,0.0,0.0
2024-07-31,125.0,129.0,0.0,0.0
2024-08-01,128.0,131.0,0.0,0.0
2024-08-02,51.0,56.0,0.0,0.0
2024-08-03,29.0,36.0,0.0,0.0
2024-08-04,72.0,74.0,0.0,0.0
2024-08-05,94.0,96.0,0.0,0.0
2024-08-06,76.0,84.0,0.0,0.0
2024-08-07,92.0,105.0,0.0,0.0
2024-08-08,36.0,47.0,0.0,0.0
2024-08-09,32.0,37.0,0.0,0.0
2024-08-10,27.0,34.0,0.0,0.0
2024-08-11,25.0,31.0,0.0,0.0
2024-08-12,31.0,42.0,0.0,0.0
2024-08-13,80.0,91.0,0.0,0.0
2024-08-14,43.0,55.0,0.0,0.0
2024-08-15,24.0,30.0,0.0,0.0
2024-08-16,46.0,53.0,0.0,0.0
2024-08-17,53.0,58.0,0.0,0.0
2024-08-18,96.0,103.0,0.0,0.0
2024-08-19,88.0,113.0,0.0,0.0
2024-08-20,134.0,166.0,0.0,0.0
2024-08-21,65.0,68.0,0.0,0.0
2024-08-22,52.0,61.0,0.0,0.0
2024-08-23,42.0,56.0,0.0,0.0
2024-08-24,46.0,56.0,0.0,0.0
2024-08-25,81.0,99.0,0.0,0.0
2024-08-26,24.0,34.0,0.0,0.0
2024-08-27,44.0,54.0,0.0,0.0
2024-08-28,35.0,51.0,0.0,0.0
2024-08-29,57.0,77.0,0.0,0.0
2024-08-30,78.0,107.0,0.0,0.0
2024-08-31,27.0,53.0,0.0,0.0
2024-09-01,44.0,46.0,0.0,0.0
2024-09-02,31.0,42.0,0.0,0.0
2024-09-03,14.0,23.0,0.0,0.0
2024-09-04,15.0,22.0,0.0,0.0
2024-09-05,19.0,27.0,0.0,0.0
2024-09-06,10.0,21.0,0.0,0.0
2024-09-07,11.0,18.0,0.0,0.0
2024-09-08,22.0,25.0,0.0,0.0
2024-09-09,27.0,29.0,0.0,0.0
2024-09-10,34.0,46.0,0.0,0.0
2024-09-11,17.0,24.0,0.0,0.0
2024-09-12,15.0,24.0,0.0,0.0
2024-09-13,21.0,32.0,0.0,0.0
2024-09-14,21.0,27.0,0.0,0.0
2024-09-15,17.0,20.0,0.0,0.0
2024-09-16,19.0,26.0,0.0,0.0
2024-09-17,16.0,23.0,0.0,0.0
2024-09-18,52.0,60.0,0.0,0.0
2024-09-19,23.0,27.0,0.0,0.0
2024-09-20,34.0,37.0,0.0,0.0
2024-09-21,28.0,31.0,0.0,0.0
2024-09-22,28.0,31.0,0.0,0.0
2024-09-23,17.0,25.0,0.0,0.0
2024-09-24,20.0,29.0,0.0,0.0
2024-09-25,13.0,22.0,0.0,0.0
2024-09-26,8.0,18.0,0.0,0.0
2024-09-27,13.0,21.0,0.0,0.0
2024-09-28,22.0,25.0,0.0,0.0
2024-09-29,29.0,31.0,0.0,0.0
2024-09-30,34.0,35.0,0.0,0.0
2024-10-01,0.0,0.0,0.0,0.0
2024-10-02,0.0,0.0,0.0,0.0
2024-10-03,0.0,0.0,0.0,0.0
2024-10-04,0.0,0.0,0.0,0.0
2024-10-05,0.0,0.0,0.0,0.0
2024-10-06,0.0,0.0,0.0,0.0
2024-10-07,0.0,0.0,0.0,0.0
2024-10-08,0.0,0.0,0.0,0.0
2024-10-09,0.0,0.0,0.0,0.0
2024-10-10,0.0,0.0,0.0,0.0
2024-10-11,0.0,0.0,0.0,0.0
2024-10-12,0.0,0.0,0.0,0.0
2024-10-13,0.0,0.0,0.0,0.0
